IN,"Global Open University , Nagaland",http://www.government.ind.in/
IN,Goa University,http://www.unigoa.ac.in/
IN,Gokhale Institute of Politics and Economics,http://www.gipe.ernet.in/
IN,Govind Ballabh Pant University of Agriculture and Technology,http://www.gbpuat.ac.in/
IN,Gujarat Ayurved University,http://www.ayurveduniversity.com/
IN,Gujarat Technological University Ahmedabad,http://www.gtu.ac.in/
IN,Gujarat University Ahmedabad,http://www.gujaratuniversity.org.in/
IN,Gulbarga University,http://www.gulbargauniversity.kar.nic.in/
IN,Guru Ghasidas University,http://www.ggu.ac.in/
IN,Guru Gobind Singh Indraprastha University,http://www.ipu.ac.in/
IN,Guru Jambeshwar University,http://www.gju.ernet.in/
IN,Gurukula Kangri University,http://www.gkvharidwar.org/
IN,Gurukul University,http://www.gurukuluniversity.org/
IN,Guru Nanak Dev University,http://www.gnduonline.org/
IN,Hemchandracharay North Gujarat University,http://www.ngu.ac.in/
IN,Hemwati Nandan Bahuguna Garhwal University,http://www.hnbgu.ac.in/
IN,"Hidayatullah National Law University, Raipur",http://www.hnluraipur.com/
IN,Himachal Pradesh Agricultural University,http://hillagric.ernet.in/
IN,Himachal Pradesh University,http://hpuniv.nic.in/
IN,IASE (Institute of Advanced Studies) Deemed University,http://www.iaseduniv.org/
IN,ICFAI University,http://www.icfai.org/
IN,Indian Agricultural Research Institute,http://www.iari.ernet.in/
IN,Indian Board of Alternative Medicine,http://www.altmedworld.net/
IN,Indian Institute of Information Technology,http://www.iiita.com/
IN,Indian Institute of Information Technology and Management - Kerala,http://www.iiitmk.ac.in/
IN,"Indian Institute of Management, Tiruchirappalli",http://www.iimtrichy.ac.in/
IN,Indian Institute of Science,http://www.iisc.ernet.in/
IN,"Indian Institute of Technology, Bombay",http://www.iitb.ac.in/
IN,"Indian Institute of Technology, Delhi",http://www.iitd.ernet.in/
IN,"Indian Institute of Technology, Guwahati",http://www.iitg.ernet.in/
IN,"Indian Institute of Technology, Hyderabad",http://www.iith.ac.in/
IN,"Indian Institute of Technology, Kanpur",http://www.iitk.ac.in/
IN,"Indian Institute of Technology, Kharagpur",http://www.iitkgp.ernet.in/
IN,"Indian Institute of Technology, Madras",http://www.iitm.ac.in/
IN,"Indian Institute of Technology, Roorkee",http://www.iitr.ernet.in/
IN,"Indian Institute of Technology, Roorkee",http://www.iitr.ac.in/
IN,Indian Law Institue,http://www.ilidelhi.org/
IN,Indian School of Business Management and Administration,http://isbm.org.in/
IN,Indian School of Mines (ISM),http://www.ismdhanbad.ac.in/
IN,Indian Statistical Institute,http://www.isical.ac.in/
IN,Indian University,http://www.iur.ac.in/
IN,Indian Veterinary Research Institute,http://www.ivri.nic.in/
IN,Indira Gandhi Agricultural University,http://www.igau.edu.in/
IN,Indira Gandhi Institute of Development and Research,http://www.igidr.ac.in/
IN,Indira Gandhi Institute of Medical Sciences,http://www.igims.org/
IN,Indira Gandhi National Open University,http://www.ignou.ac.in/
IN,Institute of Management and Technical Studies ,http://www.imtsinstitute.com/
IN,Institute of Technology and Management,http://www.itmindia.edu/
IN,Integral University,http://www.integraluniversity.ac.in/
IN,International Institute for Population Sciences,http://www.iipsindia.org/
IN,Jadavpur University,http://www.jadavpur.edu/
IN,Jagran Lakecity University,http://www.jlu.edu.in/
IN,Jai Narayan Vyas University,http://www.jnvu.edu.in/
IN,"Jain University, Centre for Management Studies",http://www.cms.ac.in/
IN,Jain Vishva Bharati Institute,http://www.jvbi.ac.in/
IN,Jai Prakash University,http://jpv.bih.nic.in/
IN,Jaipur National University,http://www.jnujaipur.ac.in/
IN,Jamia Hamdard University,http://www.jamiahamdard.edu/
IN,Jamia Millia Islamia University,http://jmi.nic.in/
IN,Jawaharlal Nehru Agricultural University,http://www.jnkvv.nic.in/
IN,Jawaharlal Nehru Centre for Advanced  Scientific Research,http://www.jncasr.ac.in/
IN,Jawaharlal Nehru Technological University,http://www.jntu.ac.in/
IN,Jawaharlal Nehru University,http://www.jnu.ac.in/
IN,Jaypee Institute of Information Technology,http://www.jiit.ac.in/
IN,Jiwaji University,http://www.jiwaji.edu/
IN,Jodhpur National University,http://www.jodhpurnationaluniversity.com/
IN,Kakatiya University,http://www.kuwarangal.com/
IN,Kalinga University,http://www.kalingauniversity.com/
IN,Kameshwar Singh Darbhanga Sanskrit University,http://www.ksdsu.edu.in/
IN,Kamrah International Institute of Technology (KIIT),http://www.kiit.in/
IN,Kannada University,http://www.kannadauniversity.org/
IN,Kannur University,http://www.kannuruniversity.ac.in/
IN,Kanpur University,http://www.kanpuruniversity.org/
IN,Karnataka State Law University,http://www.kslu.ac.in/
IN,Karnataka State Open University,http://www.karnatakastateopenuniversity.in/
IN,Karnatak University,http://www.kud.ac.in/
IN,Karpagam University,http://www.karpagamuniv.com/
IN,Karunya Institute Of Technology ( Deemed University),http://www.karunya.edu/
IN,Kerala Agricultural University,http://www.kau.edu/
IN,Kerala University of Fisheries and Ocean Sciences,http://www.kufos.ac.in/
IN,Kohinoor School of Hospitality Management,http://kimi.kohinoor.ac.in/
IN,Konkan Agricultural University,http://www.dbskkv.org/
IN,Krishna University,http://www.krishnauniversity.ac.in/
